customer_id,full_name,gender,age,city,country,signup_date,loyalty_tier
C007517,Alison Walker,Male,33,Manchester,United Kingdom,2022-09-30,Gold
C007518,William Hansen,Female,42,Ajman,UAE,2021-08-29,Silver
C007519,Allison Cowan,Non-binary,51,Vancouver,Canada,2022-11-29,Platinum
C007520,Kevin Wilson,Female,19,Los Angeles,United States,2023-07-06,Silver
C007521,Daniel Guerrero,Male,52,Al Ain,UAE,2021-12-03,Silver
C007522,Michelle King,Non-binary,24,Paris,France,2022-05-06,Silver
C007523,Cynthia Le,Non-binary,66,Lyon,France,2022-11-02,Gold
C007524,Alexis Olsen,Male,42,Dubai,UAE,2024-05-25,Silver
C007525,Tina Melendez,Female,25,Berlin,Germany,2020-12-17,Platinum
C007526,Leslie Torres,Female,25,Phoenix,United States,2019-11-23,Silver
C007527,Kimberly Ramirez,Female,50,New York,United States,2021-07-13,Silver
C007528,Nancy Flowers,Female,46,Ajman,UAE,2022-03-13,Silver
C007529,Jessica Walsh,Non-binary,56,Cologne,Germany,2019-02-23,Gold
C007530,Heather Hernandez,Male,51,Paris,France,2021-10-11,Silver
C007531,Kimberly Smith,Male,40,Sharjah,UAE,2022-04-14,Gold
C007532,Anthony Rivera,Non-binary,18,Munich,Germany,2019-10-13,Silver
C007533,David Avila,Female,51,Calgary,Canada,2022-02-07,Silver
C007534,Steven Miller,Non-binary,48,Hamburg,Germany,2023-08-20,Platinum
C007535,Jeremy Davis,Female,66,Montreal,Canada,2021-12-16,Silver
C007536,Matthew Jones,Non-binary,44,Montreal,Canada,2022-01-20,Platinum
C007537,Kristen Taylor,Non-binary,65,Sydney,Australia,2020-08-18,Silver
C007538,Alex Ramirez,Male,40,Sharjah,UAE,2021-10-09,Gold
C007539,James Austin,Non-binary,27,Hyderabad,India,2020-09-30,Silver
C007540,Sarah Phillips,Non-binary,21,Ottawa,Canada,2024-01-07,Silver
C007541,Raymond Porter,Male,70,Sydney,Australia,2018-12-15,Silver
C007542,Erica Walter,Male,68,Calgary,Canada,2019-12-23,Gold
C007543,Douglas Lopez,Female,47,Sydney,Australia,2021-08-22,Silver
C007544,Stephanie Thompson,Male,59,Calgary,Canada,2021-02-18,Silver
C007545,Aaron Johnson,Male,56,Ottawa,Canada,2022-08-20,Silver
C007546,Michael Parker,Non-binary,32,Paris,France,2020-03-16,Silver
C007547,Gloria Dunlap,Female,38,Manchester,United Kingdom,2022-05-01,Platinum
C007548,Brian Nichols,Non-binary,37,Manchester,United Kingdom,2024-05-08,Gold
C007549,Douglas Frye,Male,62,Perth,Australia,2020-01-19,Platinum
C007550,Janet Flowers,Female,57,Munich,Germany,2021-01-22,Silver
C007551,Jamie Martin,Male,39,Perth,Australia,2018-08-28,Silver
C007552,Jesse Allen,Non-binary,58,Perth,Australia,2019-02-19,Silver
C007553,Connie Thomas,Male,35,Manchester,United Kingdom,2023-10-06,Gold
C007554,Megan Carter,Male,42,Frankfurt,Germany,2018-12-09,Gold
C007555,Daniel Miller,Non-binary,62,Vancouver,Canada,2022-05-08,Platinum
C007556,Tammy Taylor,Female,65,Ottawa,Canada,2020-02-19,Silver
C007557,Angel Smith,Non-binary,48,Munich,Germany,2018-03-18,Silver
C007558,Lisa Long,Female,53,Brisbane,Australia,2024-06-11,Silver
C007559,Melissa Greene,Non-binary,24,Frankfurt,Germany,2022-11-09,Platinum
C007560,Brett Phillips,Non-binary,27,Paris,France,2019-07-10,Gold
C007561,Charles Anderson,Non-binary,29,Mumbai,India,2023-12-21,Silver
C007562,Jason Weaver,Male,40,Leeds,United Kingdom,2020-01-18,Gold
C007563,Susan Howard,Non-binary,41,Mumbai,India,2020-05-03,Silver
C007564,Christopher Sullivan,Non-binary,57,Mumbai,India,2019-05-26,Silver
C007565,Karen Mooney,Female,67,Paris,France,2018-01-12,Silver
C007566,Daniel Martinez,Female,32,Marseille,France,2018-03-28,Silver
C007567,Andrew Lewis,Male,45,Cologne,Germany,2022-01-15,Silver
C007568,Laurie Porter,Male,37,Hyderabad,India,2021-10-20,Gold
C007569,Richard Nicholson,Female,24,Montreal,Canada,2021-08-18,Gold
C007570,Chris Butler,Male,30,Vancouver,Canada,2019-04-05,Gold
C007571,Amber Ray,Non-binary,44,Sydney,Australia,2019-06-21,Platinum
C007572,Christine Montgomery,Female,42,Ottawa,Canada,2020-06-26,Platinum
C007573,John Munoz Jr.,Female,42,Marseille,France,2018-06-07,Gold
C007574,Catherine Perkins,Male,54,Munich,Germany,2019-06-13,Platinum
C007575,Brett Thomas,Non-binary,56,Abu Dhabi,UAE,2024-09-24,Gold
C007576,Jamie Robbins,Female,60,Chennai,India,2019-10-26,Silver
C007577,Johnathan Palmer,Male,33,Houston,United States,2018-02-21,Platinum
C007578,Wayne Parker,Male,24,Chennai,India,2021-12-28,Silver
C007579,Lauren Howell,Non-binary,67,Vancouver,Canada,2018-02-14,Silver
C007580,Crystal Mitchell,Female,56,Toulouse,France,2018-06-02,Gold
C007581,Monica Madden,Female,54,Chennai,India,2018-09-08,Gold
C007582,David Rivers,Female,59,Vancouver,Canada,2024-01-07,Silver
C007583,Julie Moon,Male,21,Manchester,United Kingdom,2024-01-26,Platinum
C007584,Angela Rivera,Female,33,Houston,United States,2024-07-15,Silver
C007585,Nicholas Massey,Non-binary,35,Munich,Germany,2021-02-01,Gold
C007586,Richard Wilson,Female,66,Mumbai,India,2018-01-09,Gold
C007587,Peter Gonzalez,Non-binary,42,Perth,Australia,2019-04-19,Silver
C007588,Susan Mora,Male,58,Sydney,Australia,2018-01-06,Gold
C007589,Valerie Patterson,Male,42,Toronto,Canada,2024-03-21,Platinum
C007590,Jeffrey Brown,Non-binary,60,Toronto,Canada,2024-09-21,Silver
C007591,John Kemp,Female,44,Toronto,Canada,2023-01-11,Silver
C007592,Calvin Bowers,Female,57,Houston,United States,2023-08-13,Silver
C007593,Brandon Graves,Male,37,Houston,United States,2020-05-12,Silver
C007594,Joshua Russell,Female,58,Leeds,United Kingdom,2022-03-08,Gold
C007595,Nathan Brown,Female,32,Bangalore,India,2019-04-04,Platinum
C007596,Benjamin Wilson,Male,29,Montreal,Canada,2023-10-24,Silver
C007597,Joshua Ho,Non-binary,30,Nice,France,2020-12-12,Silver
C007598,Mark Woods,Female,22,Mumbai,India,2024-10-22,Silver
C007599,George Taylor,Male,57,Leeds,United Kingdom,2022-05-22,Silver
C007600,John Ryan,Non-binary,60,Munich,Germany,2018-03-21,Platinum
C007601,Andrea Taylor,Female,46,Leeds,United Kingdom,2018-10-20,Silver
C007602,Kellie Mitchell,Male,60,Melbourne,Australia,2019-09-11,Gold
C007603,Jennifer Buck,Female,47,Dubai,UAE,2022-11-22,Gold
C007604,Dustin Hernandez,Non-binary,69,Brisbane,Australia,2018-07-25,Silver
C007605,Alex Johnson,Non-binary,29,Hamburg,Germany,2019-05-02,Silver
C007606,Jody Rogers,Non-binary,53,Cologne,Germany,2018-08-13,Silver
C007607,Laura Medina,Non-binary,55,Berlin,Germany,2023-10-14,Silver
C007608,Brittany Sanchez,Female,53,Houston,United States,2018-01-12,Silver
C007609,Christine Green,Non-binary,45,Frankfurt,Germany,2019-06-01,Silver
C007610,Matthew Shaw,Male,48,Birmingham,United Kingdom,2024-04-07,Silver
C007611,Lonnie Martinez,Non-binary,56,Hamburg,Germany,2018-07-16,Silver
C007612,Vincent Reeves,Male,33,Delhi,India,2024-12-17,Platinum
C007613,Matthew Harris,Male,65,Hamburg,Germany,2024-06-05,Silver
C007614,Jennifer Hudson,Female,70,Hyderabad,India,2019-04-18,Gold
C007615,Gina Clark,Male,50,Nice,France,2020-05-25,Silver
C007616,Amanda Garcia,Non-binary,43,Toulouse,France,2021-01-07,Silver
C007617,Seth Olsen,Non-binary,53,Delhi,India,2024-06-11,Silver
C007618,Carla Patterson,Male,19,Manchester,United Kingdom,2022-06-13,Silver
C007619,Jeffrey Glenn,Female,53,Mumbai,India,2021-07-02,Gold
C007620,Shelby Wood,Non-binary,20,Cologne,Germany,2022-05-21,Silver
C007621,Katherine Holder,Male,66,Birmingham,United Kingdom,2020-04-26,Platinum
C007622,Gregory Rivers,Female,55,Dubai,UAE,2018-03-28,Gold
C007623,Katherine Davenport,Male,31,Phoenix,United States,2021-12-20,Silver
C007624,Emily Potter,Non-binary,21,New York,United States,2022-02-10,Silver
C007625,Vanessa Green,Non-binary,62,Chennai,India,2019-12-21,Gold
C007626,Edward Simmons,Male,49,Houston,United States,2020-02-21,Platinum
C007627,Robert Lane,Male,63,London,United Kingdom,2020-03-06,Silver
C007628,Sandra Smith,Female,39,Hyderabad,India,2023-09-26,Platinum
C007629,Charles Smith,Female,67,Toulouse,France,2020-05-14,Gold
C007630,Carl Bradley,Male,46,Calgary,Canada,2019-02-24,Silver
C007631,Joseph Cook,Female,68,Toronto,Canada,2021-12-31,Silver
C007632,Robert Brown,Non-binary,24,Berlin,Germany,2022-08-15,Silver
C007633,Cameron West,Non-binary,31,Ottawa,Canada,2022-04-06,Gold
C007634,Johnathan Harper,Non-binary,61,Melbourne,Australia,2022-12-25,Gold
C007635,Francisco Johnson,Male,55,Birmingham,United Kingdom,2020-02-07,Gold
C007636,Richard Scott,Male,26,Houston,United States,2021-05-15,Gold
C007637,Sharon Jones,Female,41,Perth,Australia,2019-02-16,Gold
C007638,Elizabeth Melton,Non-binary,36,Calgary,Canada,2022-10-03,Platinum
C007639,Stephanie Lopez,Female,30,Paris,France,2021-05-28,Silver
C007640,Eileen Snyder,Female,27,Houston,United States,2020-03-23,Gold
C007641,Shannon Donovan,Female,33,Los Angeles,United States,2022-02-23,Silver
C007642,Monica Smith,Non-binary,50,Delhi,India,2019-12-16,Gold
C007643,Valerie Sharp,Male,57,Paris,France,2024-06-28,Platinum
C007644,Shawn Brooks,Female,26,Nice,France,2024-04-19,Gold
C007645,Doris Rios,Non-binary,59,Toronto,Canada,2022-07-28,Platinum
C007646,Dalton Santos,Non-binary,69,Lyon,France,2022-10-03,Gold
C007647,Anna Chavez,Non-binary,19,Marseille,France,2018-10-16,Silver
C007648,Theresa Mercer,Female,39,Sharjah,UAE,2020-04-26,Gold
C007649,David Wallace,Female,20,Toulouse,France,2020-05-05,Gold
C007650,Brittney Brown,Female,47,Glasgow,United Kingdom,2022-07-18,Silver
C007651,Michele Stewart,Female,39,Bangalore,India,2022-11-22,Silver
C007652,Jennifer Ross,Non-binary,42,Abu Dhabi,UAE,2018-10-20,Gold
C007653,Alexandra Gonzalez,Non-binary,34,Manchester,United Kingdom,2018-03-07,Silver
C007654,Megan Allison,Non-binary,64,Toulouse,France,2022-12-09,Silver
C007655,Rhonda Simmons,Non-binary,19,Glasgow,United Kingdom,2020-06-30,Gold
C007656,Austin Taylor,Female,57,Sharjah,UAE,2023-06-09,Silver
C007657,Brittany Underwood,Female,63,Paris,France,2019-05-17,Gold
C007658,Stephanie Cortez,Male,61,Ajman,UAE,2024-02-12,Silver
C007659,Kathy Adams,Female,50,Houston,United States,2021-12-08,Silver
C007660,David Oconnell,Female,66,Vancouver,Canada,2018-08-06,Silver
C007661,Christine Mullins,Female,46,Hyderabad,India,2022-09-24,Platinum
C007662,Jerry Johnston,Male,27,Calgary,Canada,2021-04-11,Silver
C007663,Richard Jackson,Non-binary,22,Abu Dhabi,UAE,2022-09-15,Platinum
C007664,Kimberly Sullivan,Female,66,Los Angeles,United States,2022-10-13,Gold
C007665,Margaret Terry,Female,54,Melbourne,Australia,2023-09-25,Gold
C007666,Samuel Bowman,Non-binary,51,Toronto,Canada,2020-06-26,Silver
C007667,Thomas Macdonald,Female,41,Adelaide,Australia,2019-08-24,Silver
C007668,Linda Johnson,Non-binary,68,Paris,France,2020-05-14,Silver
C007669,Dr. Diana Espinoza,Male,51,Vancouver,Canada,2020-09-23,Silver
C007670,Sean Thomas,Male,49,Calgary,Canada,2024-12-27,Silver
C007671,Pamela Davis,Non-binary,63,Bangalore,India,2018-10-24,Silver
C007672,Cindy Williams,Male,21,Mumbai,India,2024-05-07,Gold
C007673,Stacy Smith,Female,44,Leeds,United Kingdom,2018-05-21,Silver
C007674,Gary Myers,Non-binary,45,New York,United States,2020-08-28,Platinum
C007675,Richard Schmidt,Non-binary,49,Leeds,United Kingdom,2019-05-09,Gold
C007676,Michelle Brown,Non-binary,53,Munich,Germany,2022-04-13,Gold
C007677,Claire Warren,Male,47,Brisbane,Australia,2019-10-03,Gold
C007678,Margaret Chandler,Non-binary,49,Hyderabad,India,2022-11-24,Gold
C007679,David Jones,Male,69,Hamburg,Germany,2023-06-18,Platinum
C007680,Dillon Brown,Female,44,Abu Dhabi,UAE,2023-05-15,Gold
C007681,Steven Morgan,Female,64,Brisbane,Australia,2021-02-11,Gold
C007682,Sandra Lee,Non-binary,60,Al Ain,UAE,2024-03-08,Silver
C007683,Ashley Robertson,Male,62,Dubai,UAE,2020-09-29,Silver
C007684,Eric Flores,Non-binary,63,Hamburg,Germany,2023-01-08,Silver
C007685,Christina Weber,Female,25,Calgary,Canada,2022-10-01,Silver
C007686,Thomas Black,Non-binary,24,Toronto,Canada,2022-01-17,Silver
C007687,Douglas Rodriguez,Female,21,Paris,France,2019-05-06,Silver
C007688,Joanne Baker,Female,25,London,United Kingdom,2019-09-17,Platinum
C007689,Timothy Johnson,Female,47,Calgary,Canada,2020-12-30,Silver
C007690,Rachel Sandoval,Male,27,Leeds,United Kingdom,2021-10-23,Gold
C007691,Larry Benson,Female,45,Dubai,UAE,2019-10-24,Gold
C007692,Christina Miles,Female,68,Sydney,Australia,2024-06-22,Silver
C007693,Brian Black,Non-binary,64,Abu Dhabi,UAE,2023-03-03,Platinum
C007694,William Holmes,Non-binary,53,Delhi,India,2023-05-09,Silver
C007695,Bradley Duncan,Female,26,Calgary,Canada,2019-06-06,Gold
C007696,Janice Kelly,Male,65,Dubai,UAE,2020-12-16,Silver
C007697,Kelly Beck,Non-binary,32,Houston,United States,2022-11-21,Silver
C007698,Austin Kane,Female,48,Chennai,India,2019-01-27,Silver
C007699,Sharon Cook,Female,69,Birmingham,United Kingdom,2021-12-23,Platinum
C007700,Christine Lopez,Non-binary,31,Berlin,Germany,2021-09-16,Gold
C007701,Joshua Chapman,Female,63,Toronto,Canada,2024-10-07,Gold
C007702,Jeremiah Hernandez,Female,22,Manchester,United Kingdom,2020-01-09,Silver
C007703,Jacob Allen,Male,26,Abu Dhabi,UAE,2019-04-26,Gold
C007704,Matthew Townsend,Female,46,Leeds,United Kingdom,2021-09-14,Silver
C007705,Diane Hughes,Non-binary,18,Brisbane,Australia,2020-10-04,Silver
C007706,Anna Whitehead,Male,58,Hamburg,Germany,2023-07-19,Silver
C007707,Frances Williams,Female,32,Ottawa,Canada,2020-11-06,Silver
C007708,Kimberly Adams,Non-binary,45,Cologne,Germany,2018-08-16,Silver
C007709,Joshua Jacobs,Non-binary,22,Birmingham,United Kingdom,2020-01-15,Platinum
C007710,Robert Frank,Female,32,Birmingham,United Kingdom,2019-08-04,Silver
C007711,Richard Peterson,Non-binary,66,Calgary,Canada,2023-07-24,Gold
C007712,Roger White,Female,41,Bangalore,India,2019-02-19,Silver
C007713,Jessica Castro,Male,46,Sydney,Australia,2018-02-04,Platinum
C007714,Dawn Jones,Female,18,Brisbane,Australia,2021-02-05,Platinum
C007715,Parker Brown,Female,20,Cologne,Germany,2022-10-13,Silver
C007716,Shaun Wood,Female,23,Sharjah,UAE,2019-01-29,Gold
C007717,Brian Allen,Non-binary,62,Adelaide,Australia,2022-08-24,Gold
C007718,Julie Lee,Non-binary,43,Hamburg,Germany,2023-01-28,Silver
C007719,Kimberly Elliott,Female,45,Vancouver,Canada,2018-03-19,Silver
C007720,Stephen Kirby,Non-binary,40,Hamburg,Germany,2018-07-15,Silver
C007721,Pamela Walker,Female,62,Al Ain,UAE,2021-02-02,Silver
C007722,Sarah Clements,Non-binary,34,Toulouse,France,2023-01-01,Silver
C007723,Julie Gillespie,Female,69,Los Angeles,United States,2019-09-07,Silver
C007724,Audrey Koch,Non-binary,59,Bangalore,India,2018-03-03,Gold
C007725,Brenda Anderson,Non-binary,28,Ajman,UAE,2018-12-14,Silver
C007726,Marissa Dorsey,Male,43,Chennai,India,2020-05-11,Gold
C007727,Richard Brown,Male,62,Chicago,United States,2024-11-04,Platinum
C007728,Bradley Jones,Male,69,Melbourne,Australia,2019-03-15,Silver
C007729,Michelle Ramirez,Male,65,Chennai,India,2023-10-03,Gold
C007730,Michael Burns,Female,51,London,United Kingdom,2023-11-17,Silver
C007731,Tracey Bailey,Non-binary,53,Dubai,UAE,2022-07-21,Silver
C007732,Sarah Holt,Female,67,Delhi,India,2024-09-23,Platinum
C007733,John Todd,Female,50,Los Angeles,United States,2018-12-08,Silver
C007734,Rachel Berger,Non-binary,18,Paris,France,2022-06-08,Platinum
C007735,Megan Aguilar,Non-binary,69,Adelaide,Australia,2023-01-16,Gold
C007736,James Mckinney,Non-binary,50,Birmingham,United Kingdom,2018-05-10,Gold
C007737,Raymond Powell,Male,31,Mumbai,India,2020-05-28,Gold
C007738,Edward Lawson,Male,53,Birmingham,United Kingdom,2024-04-21,Silver
C007739,Jamie Bond,Female,63,Birmingham,United Kingdom,2019-11-19,Silver
C007740,Richard Smith,Non-binary,20,Ottawa,Canada,2023-05-27,Silver
C007741,Holly Martin,Male,24,Los Angeles,United States,2021-06-30,Gold
C007742,Diane Taylor,Male,26,Chennai,India,2023-06-01,Silver
C007743,Melanie Diaz,Female,45,Chennai,India,2024-08-07,Silver
C007744,Lori Krueger,Non-binary,61,Los Angeles,United States,2024-02-28,Gold
C007745,Ryan Riley,Male,21,Toulouse,France,2021-11-20,Gold
C007746,Dana Hanson,Non-binary,70,Hyderabad,India,2022-10-06,Gold
C007747,Alex Steele,Non-binary,64,Hyderabad,India,2020-09-24,Gold
C007748,David Williams,Male,55,Frankfurt,Germany,2019-04-07,Silver
C007749,Johnathan Davidson,Non-binary,34,Paris,France,2024-05-03,Silver
C007750,Terry Murphy,Female,63,Montreal,Canada,2019-01-08,Gold
C007751,Anne Jones,Female,50,Montreal,Canada,2023-05-17,Silver
C007752,Susan Barnes,Non-binary,57,Birmingham,United Kingdom,2020-12-09,Gold
C007753,Andrew Morales,Non-binary,54,Delhi,India,2023-09-30,Gold
C007754,Michelle Caldwell,Female,35,Mumbai,India,2020-12-28,Silver
C007755,Susan Harper,Non-binary,63,Vancouver,Canada,2022-10-17,Platinum
C007756,Tamara Harris,Male,32,Lyon,France,2018-03-13,Silver
C007757,Jordan Reeves,Non-binary,53,Hamburg,Germany,2022-02-28,Silver
C007758,Steven Greene,Female,24,Los Angeles,United States,2019-11-07,Gold
C007759,Kelly Kennedy,Female,34,Brisbane,Australia,2020-09-23,Gold
C007760,David Sanchez,Non-binary,18,Phoenix,United States,2023-11-08,Silver
C007761,Kathy Gutierrez,Male,37,Nice,France,2018-04-23,Gold
C007762,Sarah Shelton,Non-binary,70,Brisbane,Australia,2020-05-17,Gold
C007763,Christopher Mcdowell,Non-binary,40,Al Ain,UAE,2022-10-21,Gold
C007764,Zachary Simpson,Male,18,Phoenix,United States,2021-09-08,Gold
C007765,Matthew Henderson,Non-binary,30,Perth,Australia,2019-07-07,Silver
C007766,Joseph Collins,Female,45,Vancouver,Canada,2023-11-09,Silver
C007767,Deborah Small,Non-binary,33,Toulouse,France,2018-09-15,Gold
C007768,Virginia Jimenez,Male,34,Sharjah,UAE,2019-01-17,Gold
C007769,Aaron Cochran,Non-binary,48,Brisbane,Australia,2022-10-10,Gold
C007770,Morgan Barrett,Male,50,Manchester,United Kingdom,2018-02-25,Silver
C007771,James Williams,Male,61,Ajman,UAE,2018-03-25,Silver
C007772,Paul Tyler,Male,26,Bangalore,India,2024-05-15,Silver
C007773,Kevin Hansen,Female,32,Bangalore,India,2024-08-10,Silver
C007774,Daniel Thomas,Male,59,Marseille,France,2020-05-25,Gold
C007775,Jennifer Pearson,Non-binary,31,New York,United States,2019-08-02,Platinum
C007776,Sherry Horton,Female,60,Phoenix,United States,2024-05-14,Silver
C007777,David Roach,Non-binary,21,Al Ain,UAE,2021-08-12,Silver
C007778,Susan James,Female,48,Sharjah,UAE,2023-06-30,Gold
C007779,Sandra Gonzalez,Male,60,London,United Kingdom,2018-07-11,Silver
C007780,Terry Brown,Female,33,Nice,France,2024-04-23,Silver
C007781,Anthony Hoover,Male,68,Frankfurt,Germany,2018-09-21,Gold
C007782,Andrea Ramos,Non-binary,48,Ajman,UAE,2024-09-07,Gold
C007783,Aaron Shepard,Male,65,Melbourne,Australia,2020-05-27,Silver
C007784,Kim Williams,Non-binary,32,Melbourne,Australia,2023-03-29,Silver
C007785,Vickie Hall,Female,66,Delhi,India,2022-03-11,Silver
C007786,Diana Rogers,Female,34,Frankfurt,Germany,2021-01-30,Silver
C007787,Lindsay White,Male,24,Sydney,Australia,2023-08-08,Gold
C007788,Lisa Hall,Male,24,Melbourne,Australia,2020-05-26,Gold
C007789,Michelle Schultz,Male,63,Toronto,Canada,2021-03-21,Silver
C007790,Brandon Townsend,Female,63,Nice,France,2024-07-07,Gold
C007791,Joseph Day,Male,66,Delhi,India,2024-05-13,Gold
C007792,Rita Taylor,Female,62,Chennai,India,2023-04-29,Gold
C007793,Mark Meyer,Non-binary,50,Marseille,France,2024-09-25,Gold
C007794,William Juarez,Male,42,Ajman,UAE,2022-11-26,Gold
C007795,Jimmy Terry,Male,51,Nice,France,2020-11-23,Silver
C007796,Jimmy Smith,Female,37,Manchester,United Kingdom,2021-06-19,Silver
C007797,Mitchell Jones,Non-binary,36,Calgary,Canada,2021-07-02,Gold
C007798,Yolanda Johnson,Non-binary,60,Ajman,UAE,2024-09-30,Silver
C007799,Joshua Lewis,Non-binary,44,Vancouver,Canada,2024-05-07,Platinum
C007800,Dana Atkins,Female,57,Nice,France,2024-02-11,Silver
C007801,Timothy Jacobs,Male,63,Adelaide,Australia,2018-07-20,Silver
C007802,Donna Taylor,Male,32,Perth,Australia,2023-05-20,Silver
C007803,Victoria Burgess,Non-binary,35,London,United Kingdom,2021-12-02,Silver
C007804,Jay Hall,Female,26,Al Ain,UAE,2021-05-30,Gold
C007805,Dr. Heather Johnson PhD,Female,67,Montreal,Canada,2022-10-15,Platinum
C007806,John Mendoza,Non-binary,23,Ajman,UAE,2024-01-09,Silver
C007807,Katrina Mendoza,Male,20,Munich,Germany,2022-09-06,Gold
C007808,Beth Schmidt,Male,24,New York,United States,2024-04-25,Silver
C007809,Claire Mcintosh,Non-binary,21,Calgary,Canada,2021-05-12,Silver
C007810,Joseph Ortega,Female,38,Chicago,United States,2022-12-27,Silver
C007811,Brandon Pena,Male,54,Hyderabad,India,2023-12-13,Silver
